开奖日期,期号,红球1,红球2,红球3,红球4,红球5,红球6,蓝球,销售额,原始号码
2017-01-17,2017008,07,13,15,27,28,29,13,318368112,"07,13,15,27,28,29+13"
2017-01-19,2017009,02,06,08,09,15,29,14,318286702,"02,06,08,09,15,29+14"
2017-01-22,2017010,05,08,19,25,28,30,07,350388682,"05,08,19,25,28,30+07"
2017-01-24,2017011,10,11,12,23,26,29,16,318019266,"10,11,12,23,26,29+16"
2017-01-26,2017012,10,11,14,15,16,24,07,329120186,"10,11,14,15,16,24+07"
2017-02-05,2017013,08,11,28,29,31,33,06,377878424,"08,11,28,29,31,33+06"
2017-02-07,2017014,06,08,18,20,23,31,13,307538720,"06,08,18,20,23,31+13"
2017-02-09,2017015,01,08,09,14,17,32,01,314977594,"01,08,09,14,17,32+01"
2017-02-12,2017016,05,08,16,22,27,29,02,349767606,"05,08,16,22,27,29+02"
2017-02-14,2017017,03,07,08,10,22,23,12,329086094,"03,07,08,10,22,23+12"
2017-02-16,2017018,01,02,03,17,25,31,09,332385048,"01,02,03,17,25,31+09"
2017-02-19,2017019,04,06,08,12,23,25,08,362828374,"04,06,08,12,23,25+08"
2017-02-21,2017020,04,08,10,12,31,33,10,321450250,"04,08,10,12,31,33+10"
2017-02-23,2017021,02,05,10,22,32,33,09,329896520,"02,05,10,22,32,33+09"
2017-02-26,2017022,02,06,15,16,18,32,15,370988738,"02,06,15,16,18,32+15"
2017-02-28,2017023,01,03,04,11,18,22,14,337872226,"01,03,04,11,18,22+14"
2017-03-02,2017024,09,21,25,26,29,31,13,342020216,"09,21,25,26,29,31+13"
2017-03-05,2017025,02,15,16,17,22,32,07,372684176,"02,15,16,17,22,32+07"
2017-03-07,2017026,03,10,12,19,27,30,08,338217710,"03,10,12,19,27,30+08"
2017-03-09,2017027,02,04,11,14,27,30,05,344767540,"02,04,11,14,27,30+05"
2017-03-12,2017028,07,08,12,13,22,30,09,377657484,"07,08,12,13,22,30+09"
2017-03-14,2017029,02,15,21,23,25,30,10,343011048,"02,15,21,23,25,30+10"
2017-03-16,2017030,01,07,09,20,23,30,02,350487064,"01,07,09,20,23,30+02"
2017-03-19,2017031,06,10,16,26,27,29,03,377406752,"06,10,16,26,27,29+03"
2017-03-21,2017032,05,08,15,24,27,31,11,346410188,"05,08,15,24,27,31+11"
2017-03-23,2017033,05,07,15,20,23,30,15,346477046,"05,07,15,20,23,30+15"
2017-03-26,2017034,04,07,08,19,32,33,13,373962682,"04,07,08,19,32,33+13"
2017-03-28,2017035,01,06,14,24,28,32,12,342022594,"01,06,14,24,28,32+12"
2017-03-30,2017036,01,02,05,10,24,27,15,340257990,"01,02,05,10,24,27+15"
2017-04-02,2017037,11,15,20,22,25,30,05,346434206,"11,15,20,22,25,30+05"
2017-04-04,2017038,01,04,08,13,24,27,05,310673636,"01,04,08,13,24,27+05"
2017-04-06,2017039,02,04,12,14,17,24,15,330405710,"02,04,12,14,17,24+15"
2017-04-09,2017040,15,19,23,28,29,33,04,359413424,"15,19,23,28,29,33+04"
2017-04-11,2017041,04,10,13,15,22,27,04,322450520,"04,10,13,15,22,27+04"
2017-04-13,2017042,01,02,04,07,10,23,04,326995938,"01,02,04,07,10,23+04"
2017-04-16,2017043,08,13,16,23,27,31,08,348879160,"08,13,16,23,27,31+08"
2017-04-18,2017044,08,16,19,21,31,32,06,318935018,"08,16,19,21,31,32+06"
2017-04-20,2017045,05,07,16,20,21,25,05,320562564,"05,07,16,20,21,25+05"
2017-04-23,2017046,04,13,14,23,26,32,10,348845228,"04,13,14,23,26,32+10"
2017-04-25,2017047,02,05,08,10,32,33,02,313845556,"02,05,08,10,32,33+02"
2017-04-27,2017048,05,08,09,14,15,19,07,317465116,"05,08,09,14,15,19+07"
2017-04-30,2017049,01,08,14,15,20,29,10,326777700,"01,08,14,15,20,29+10"
2017-05-02,2017050,10,12,20,24,27,29,07,308163776,"10,12,20,24,27,29+07"
2017-05-04,2017051,02,05,09,15,24,25,11,315667040,"02,05,09,15,24,25+11"
2017-05-07,2017052,07,08,18,24,29,31,07,346847224,"07,08,18,24,29,31+07"
2017-05-09,2017053,04,09,11,15,29,31,06,316559816,"04,09,11,15,29,31+06"
2017-05-11,2017054,02,03,09,23,28,33,08,315730948,"02,03,09,23,28,33+08"
2017-05-14,2017055,07,12,13,20,24,31,05,342200872,"07,12,13,20,24,31+05"
2017-05-16,2017056,13,14,18,19,21,28,06,317424132,"13,14,18,19,21,28+06"
2017-05-18,2017057,18,20,22,23,30,31,16,314697362,"18,20,22,23,30,31+16"
2017-05-21,2017058,01,09,13,22,28,32,11,338794650,"01,09,13,22,28,32+11"
2017-05-23,2017059,04,08,09,15,19,25,09,306145516,"04,08,09,15,19,25+09"
2017-05-25,2017060,05,10,13,24,26,31,04,320553910,"05,10,13,24,26,31+04"
2017-05-28,2017061,06,07,12,20,26,27,11,327891234,"06,07,12,20,26,27+11"
2017-05-30,2017062,01,07,22,24,26,31,10,292747704,"01,07,22,24,26,31+10"
2017-06-01,2017063,12,16,20,22,25,31,04,307572084,"12,16,20,22,25,31+04"
2017-06-04,2017064,02,10,16,22,24,28,15,351655222,"02,10,16,22,24,28+15"
2017-06-06,2017065,02,05,08,10,12,21,07,320800086,"02,05,08,10,12,21+07"
2017-06-08,2017066,01,04,06,17,19,26,03,329821920,"01,04,06,17,19,26+03"
2017-06-11,2017067,01,03,04,10,18,29,04,356270498,"01,03,04,10,18,29+04"
2017-06-13,2017068,02,06,10,22,30,31,15,320912348,"02,06,10,22,30,31+15"
2017-06-15,2017069,02,11,12,23,29,31,05,326172358,"02,11,12,23,29,31+05"
2017-06-18,2017070,01,06,14,22,25,26,12,357559628,"01,06,14,22,25,26+12"
2017-06-20,2017071,02,03,06,14,31,32,03,322489468,"02,03,06,14,31,32+03"
2017-06-22,2017072,06,11,14,23,26,30,02,321195342,"06,11,14,23,26,30+02"
2017-06-25,2017073,03,06,16,23,26,30,14,347269730,"03,06,16,23,26,30+14"
2017-06-27,2017074,02,06,16,23,30,31,02,312167868,"02,06,16,23,30,31+02"
2017-06-29,2017075,01,03,06,19,21,29,07,320592160,"01,03,06,19,21,29+07"
2017-07-02,2017076,01,04,08,09,14,15,13,346391726,"01,04,08,09,14,15+13"
2017-07-04,2017077,01,02,04,15,17,22,14,310153396,"01,02,04,15,17,22+14"
2017-07-06,2017078,05,07,18,19,22,24,16,308678006,"05,07,18,19,22,24+16"
2017-07-09,2017079,03,07,14,23,25,27,08,338568770,"03,07,14,23,25,27+08"
2017-07-11,2017080,01,12,16,20,22,24,08,309113400,"01,12,16,20,22,24+08"
2017-07-13,2017081,03,05,14,25,26,30,05,311169340,"03,05,14,25,26,30+05"
2017-07-16,2017082,14,18,21,25,28,29,10,340327376,"14,18,21,25,28,29+10"
2017-07-18,2017083,03,08,14,20,24,26,12,305712986,"03,08,14,20,24,26+12"
2017-07-20,2017084,01,05,11,20,22,24,02,314750766,"01,05,11,20,22,24+02"
2017-07-23,2017085,01,05,06,16,25,30,09,340676888,"01,05,06,16,25,30+09"
2017-07-25,2017086,03,05,06,13,20,22,07,313250840,"03,05,06,13,20,22+07"
2017-07-27,2017087,03,06,13,14,19,28,06,316090948,"03,06,13,14,19,28+06"
2017-07-30,2017088,07,09,18,22,23,29,06,346380162,"07,09,18,22,23,29+06"
2017-08-01,2017089,11,12,13,16,23,25,12,314842050,"11,12,13,16,23,25+12"
2017-08-03,2017090,01,07,10,16,22,33,09,312174318,"01,07,10,16,22,33+09"
2017-08-06,2017091,05,07,10,23,28,29,03,337138076,"05,07,10,23,28,29+03"
2017-08-08,2017092,10,18,19,29,32,33,09,308876342,"10,18,19,29,32,33+09"
2017-08-10,2017093,07,08,09,15,22,27,12,308248758,"07,08,09,15,22,27+12"
2017-08-13,2017094,08,11,13,19,28,31,06,341689810,"08,11,13,19,28,31+06"
2017-08-15,2017095,09,10,12,19,22,29,16,317203922,"09,10,12,19,22,29+16"
2017-08-17,2017096,02,06,11,12,19,29,06,322973284,"02,06,11,12,19,29+06"
2017-08-20,2017097,05,10,18,19,30,31,03,348913966,"05,10,18,19,30,31+03"
2017-08-22,2017098,04,19,22,27,30,33,01,314009676,"04,19,22,27,30,33+01"
2017-08-24,2017099,02,05,06,16,28,29,04,310565530,"02,05,06,16,28,29+04"
2017-08-27,2017100,04,07,08,18,23,24,02,343590604,"04,07,08,18,23,24+02"
2017-08-29,2017101,01,04,11,28,31,32,16,313219868,"01,04,11,28,31,32+16"
2017-08-31,2017102,04,08,10,14,18,20,11,315963272,"04,08,10,14,18,20+11"
2017-09-03,2017103,01,21,23,25,31,33,01,347478996,"01,21,23,25,31,33+01"
2017-09-05,2017104,01,14,15,20,23,30,14,310263038,"01,14,15,20,23,30+14"
2017-09-07,2017105,03,06,07,12,25,26,07,314223620,"03,06,07,12,25,26+07"
2017-09-10,2017106,12,15,20,25,27,31,02,346574690,"12,15,20,25,27,31+02"
2017-09-12,2017107,08,09,15,17,30,32,06,319335446,"08,09,15,17,30,32+06"
2017-09-14,2017108,07,12,14,15,17,20,01,320774192,"07,12,14,15,17,20+01"
2017-09-17,2017109,08,14,16,18,21,23,16,349302018,"08,14,16,18,21,23+16"
2017-09-19,2017110,01,03,12,15,19,23,14,316936062,"01,03,12,15,19,23+14"
2017-09-21,2017111,05,10,17,19,29,32,12,317976914,"05,10,17,19,29,32+12"
2017-09-24,2017112,03,10,14,16,22,23,11,346255520,"03,10,14,16,22,23+11"
2017-09-26,2017113,04,06,16,27,29,33,05,316223542,"04,06,16,27,29,33+05"
2017-09-28,2017114,06,12,13,15,18,26,13,321554260,"06,12,13,15,18,26+13"
2017-10-01,2017115,04,10,11,25,30,31,01,322048056,"04,10,11,25,30,31+01"
2017-10-03,2017116,02,14,20,22,30,32,02,270066216,"02,14,20,22,30,32+02"
2017-10-05,2017117,01,02,08,11,14,21,09,277103412,"01,02,08,11,14,21+09"
2017-10-08,2017118,08,09,15,22,30,33,16,339910326,"08,09,15,22,30,33+16"
2017-10-10,2017119,09,16,21,25,26,31,14,311293858,"09,16,21,25,26,31+14"
2017-10-12,2017120,08,10,15,19,23,28,16,319254526,"08,10,15,19,23,28+16"
2017-10-15,2017121,11,18,19,22,24,32,07,344520506,"11,18,19,22,24,32+07"
2017-10-17,2017122,11,20,21,22,24,27,15,323216212,"11,20,21,22,24,27+15"
2017-10-19,2017123,04,05,06,11,21,31,10,327467830,"04,05,06,11,21,31+10"
2017-10-22,2017124,02,06,11,26,28,29,03,352610564,"02,06,11,26,28,29+03"
2017-10-24,2017125,01,14,23,25,29,30,03,324821104,"01,14,23,25,29,30+03"
2017-10-26,2017126,01,16,17,21,27,30,16,328800104,"01,16,17,21,27,30+16"
2017-10-29,2017127,14,15,21,24,27,32,12,351381232,"14,15,21,24,27,32+12"
2017-10-31,2017128,02,06,13,22,29,31,08,323872230,"02,06,13,22,29,31+08"
2017-11-02,2017129,05,06,09,14,21,33,02,334351058,"05,06,09,14,21,33+02"
2017-11-05,2017130,05,13,14,23,25,31,02,401382016,"05,13,14,23,25,31+02"
2017-11-07,2017131,01,07,10,11,26,27,11,367788616,"01,07,10,11,26,27+11"
2017-11-09,2017132,02,03,05,09,13,28,11,377852842,"02,03,05,09,13,28+11"
2017-11-12,2017133,06,15,17,18,23,30,11,400247724,"06,15,17,18,23,30+11"
2017-11-14,2017134,04,05,11,14,28,32,04,365781644,"04,05,11,14,28,32+04"
2017-11-16,2017135,01,06,07,14,18,26,16,378825098,"01,06,07,14,18,26+16"
2017-11-19,2017136,03,07,10,18,21,24,12,401556928,"03,07,10,18,21,24+12"
2017-11-21,2017137,05,10,20,23,26,31,03,376184186,"05,10,20,23,26,31+03"
2017-11-23,2017138,01,17,24,28,32,33,02,377937674,"01,17,24,28,32,33+02"
2017-11-26,2017139,02,14,20,24,28,32,16,409744564,"02,14,20,24,28,32+16"
2017-11-28,2017140,21,22,25,28,29,30,08,376479116,"21,22,25,28,29,30+08"
2017-11-30,2017141,01,06,07,11,13,15,05,374075240,"01,06,07,11,13,15+05"
2017-12-03,2017142,08,13,14,18,23,33,06,417715258,"08,13,14,18,23,33+06"
2017-12-05,2017143,04,06,09,14,20,29,14,383967718,"04,06,09,14,20,29+14"
2017-12-07,2017144,03,14,16,20,31,32,09,394649686,"03,14,16,20,31,32+09"
2017-12-10,2017145,02,06,12,17,25,28,12,434698744,"02,06,12,17,25,28+12"
2017-12-12,2017146,01,19,25,26,27,33,10,409358700,"01,19,25,26,27,33+10"
2017-12-14,2017147,03,07,20,21,25,31,14,397012632,"03,07,20,21,25,31+14"
2017-12-17,2017148,04,07,11,14,29,32,12,419003890,"04,07,11,14,29,32+12"
2017-12-19,2017149,05,08,15,20,27,30,13,389703152,"05,08,15,20,27,30+13"
2017-12-21,2017150,06,14,19,20,21,23,08,382821120,"06,14,19,20,21,23+08"
2017-12-24,2017151,02,05,07,09,11,27,16,410102286,"02,05,07,09,11,27+16"
2017-12-26,2017152,06,10,23,25,26,29,05,367326916,"06,10,23,25,26,29+05"
2017-12-28,2017153,07,11,12,13,18,19,16,372349292,"07,11,12,13,18,19+16"
2017-12-31,2017154,05,09,13,15,18,26,05,414241024,"05,09,13,15,18,26+05"
2018-01-02,2018001,01,08,11,26,28,31,04,367348082,"01,08,11,26,28,31+04"
2018-01-04,2018002,07,18,24,29,31,33,16,351610618,"07,18,24,29,31,33+16"
2018-01-07,2018003,01,14,16,17,20,31,04,388121442,"01,14,16,17,20,31+04"
2018-01-09,2018004,14,18,19,26,30,31,11,349304820,"14,18,19,26,30,31+11"
2018-01-11,2018005,02,20,21,28,31,33,06,354961030,"02,20,21,28,31,33+06"
2018-01-14,2018006,02,07,08,09,17,29,11,387617618,"02,07,08,09,17,29+11"
2018-01-16,2018007,13,14,20,25,27,31,12,354279554,"13,14,20,25,27,31+12"
2018-01-18,2018008,05,09,10,12,17,19,13,359785672,"05,09,10,12,17,19+13"
2018-01-21,2018009,05,10,17,23,26,32,07,384256808,"05,10,17,23,26,32+07"
2018-01-23,2018010,01,08,17,20,21,22,03,351327690,"01,08,17,20,21,22+03"
2018-01-25,2018011,03,10,21,23,27,33,11,336871794,"03,10,21,23,27,33+11"
2018-01-28,2018012,11,12,13,19,26,28,12,367108128,"11,12,13,19,26,28+12"
2018-01-30,2018013,06,08,13,15,22,33,06,338322260,"06,08,13,15,22,33+06"
2018-02-01,2018014,09,12,20,24,28,31,07,341965074,"09,12,20,24,28,31+07"
2018-02-04,2018015,11,15,20,21,26,33,15,372995620,"11,15,20,21,26,33+15"
2018-02-06,2018016,01,11,12,18,25,27,16,338462386,"01,11,12,18,25,27+16"
2018-02-08,2018017,03,06,11,26,30,32,12,341808336,"03,06,11,26,30,32+12"
2018-02-11,2018018,02,12,13,18,25,27,07,364855490,"02,12,13,18,25,27+07"
2018-02-13,2018019,03,11,12,16,21,23,09,353382992,"03,11,12,16,21,23+09"
2018-02-22,2018020,06,09,10,14,28,30,05,322991340,"06,09,10,14,28,30+05"
2018-02-25,2018021,03,04,06,11,23,28,14,364661036,"03,04,06,11,23,28+14"
2018-02-27,2018022,07,14,19,21,22,23,03,333617132,"07,14,19,21,22,23+03"
2018-03-01,2018023,12,15,16,21,26,29,16,339395846,"12,15,16,21,26,29+16"
2018-03-04,2018024,11,19,22,26,31,32,02,373443496,"11,19,22,26,31,32+02"
2018-03-06,2018025,04,13,16,19,21,25,14,341614936,"04,13,16,19,21,25+14"
2018-03-08,2018026,04,07,12,14,26,32,04,341958742,"04,07,12,14,26,32+04"
2018-03-11,2018027,02,07,09,14,18,28,05,386579026,"02,07,09,14,18,28+05"
2018-03-13,2018028,03,08,11,14,18,23,16,352015830,"03,08,11,14,18,23+16"
2018-03-15,2018029,01,02,09,14,22,25,05,349939456,"01,02,09,14,22,25+05"
2018-03-18,2018030,13,14,20,21,25,33,07,388492136,"13,14,20,21,25,33+07"
2018-03-20,2018031,02,16,18,19,27,30,14,345048756,"02,16,18,19,27,30+14"
2018-03-22,2018032,21,22,23,24,25,32,06,351194914,"21,22,23,24,25,32+06"
2018-03-25,2018033,04,19,20,22,28,33,06,376360408,"04,19,20,22,28,33+06"
2018-03-27,2018034,01,05,11,22,23,26,15,348544506,"01,05,11,22,23,26+15"
2018-03-29,2018035,07,10,11,17,23,28,15,350309396,"07,10,11,17,23,28+15"
2018-04-01,2018036,08,17,24,26,28,33,04,375931002,"08,17,24,26,28,33+04"
2018-04-03,2018037,01,06,07,08,27,30,10,336334062,"01,06,07,08,27,30+10"
2018-04-05,2018038,15,23,24,25,28,29,09,303245456,"15,23,24,25,28,29+09"
2018-04-08,2018039,08,12,18,19,23,32,03,368394896,"08,12,18,19,23,32+03"
2018-04-10,2018040,01,03,08,13,18,23,16,341719534,"01,03,08,13,18,23+16"
2018-04-12,2018041,07,08,20,23,24,32,13,342614774,"07,08,20,23,24,32+13"
2018-04-15,2018042,06,10,21,28,29,31,12,373384922,"06,10,21,28,29,31+12"
2018-04-17,2018043,01,04,06,08,21,24,07,350595736,"01,04,06,08,21,24+07"
2018-04-19,2018044,05,09,12,17,27,30,06,351490126,"05,09,12,17,27,30+06"
2018-04-22,2018045,03,04,06,25,26,30,01,381384846,"03,04,06,25,26,30+01"
2018-04-24,2018046,10,13,14,18,20,31,03,341414200,"10,13,14,18,20,31+03"
2018-04-26,2018047,06,07,12,16,22,25,07,340211348,"06,07,12,16,22,25+07"
2018-04-29,2018048,01,12,20,25,30,31,02,347082070,"01,12,20,25,30,31+02"
2018-05-01,2018049,01,03,04,11,19,23,02,308606382,"01,03,04,11,19,23+02"
2018-05-03,2018050,01,02,04,10,18,19,07,332612986,"01,02,04,10,18,19+07"
2018-05-06,2018051,05,07,20,23,27,31,04,362286900,"05,07,20,23,27,31+04"
2018-05-08,2018052,03,05,06,09,15,32,14,335132016,"03,05,06,09,15,32+14"
2018-05-10,2018053,01,04,10,11,14,27,06,336743448,"01,04,10,11,14,27+06"
2018-05-13,2018054,04,06,18,22,25,33,16,364343470,"04,06,18,22,25,33+16"
2018-05-15,2018055,07,09,10,12,22,26,07,328077816,"07,09,10,12,22,26+07"
2018-05-17,2018056,01,03,06,20,21,26,01,332042280,"01,03,06,20,21,26+01"
2018-05-20,2018057,05,15,17,19,20,30,13,360079018,"05,15,17,19,20,30+13"
2018-05-22,2018058,07,12,13,16,26,31,07,328678478,"07,12,13,16,26,31+07"
2018-05-24,2018059,04,06,08,13,22,32,11,335528070,"04,06,08,13,22,32+11"
2018-05-27,2018060,04,08,13,25,30,31,10,364451892,"04,08,13,25,30,31+10"
2018-05-29,2018061,09,10,11,12,18,23,07,332550974,"09,10,11,12,18,23+07"
2018-05-31,2018062,02,18,19,24,25,33,11,326938646,"02,18,19,24,25,33+11"
2018-06-03,2018063,05,06,10,16,20,25,12,358387608,"05,06,10,16,20,25+12"
2018-06-05,2018064,02,05,10,11,17,21,05,329557586,"02,05,10,11,17,21+05"
2018-06-07,2018065,01,04,06,14,28,33,01,329937636,"01,04,06,14,28,33+01"
2018-06-10,2018066,09,16,17,19,22,26,10,357968382,"09,16,17,19,22,26+10"
2018-06-12,2018067,01,04,09,12,15,18,05,324647042,"01,04,09,12,15,18+05"
2018-06-14,2018068,08,10,17,20,27,30,01,332649368,"08,10,17,20,27,30+01"
2018-06-17,2018069,06,13,17,19,23,31,12,355213336,"06,13,17,19,23,31+12"
2018-06-19,2018070,04,09,15,16,19,27,10,339461364,"04,09,15,16,19,27+10"
2018-06-21,2018071,02,05,06,13,16,19,03,348880396,"02,05,06,13,16,19+03"
2018-06-24,2018072,11,16,19,22,25,30,08,372281494,"11,16,19,22,25,30+08"
2018-06-26,2018073,02,09,14,15,16,23,10,329645754,"02,09,14,15,16,23+10"
2018-06-28,2018074,09,11,14,20,27,30,09,327800026,"09,11,14,20,27,30+09"
2018-07-01,2018075,07,09,12,13,22,24,11,356378720,"07,09,12,13,22,24+11"
2018-07-03,2018076,03,07,08,15,29,30,13,327873252,"03,07,08,15,29,30+13"
2018-07-05,2018077,02,05,09,15,20,24,10,327832004,"02,05,09,15,20,24+10"
2018-07-08,2018078,03,10,14,17,18,30,12,358569878,"03,10,14,17,18,30+12"
2018-07-10,2018079,14,15,17,22,24,29,13,327442428,"14,15,17,22,24,29+13"
2018-07-12,2018080,04,07,13,20,29,33,03,325310442,"04,07,13,20,29,33+03"
2018-07-15,2018081,01,02,12,16,20,26,03,349698540,"01,02,12,16,20,26+03"
2018-07-17,2018082,06,12,14,20,22,24,09,319081284,"06,12,14,20,22,24+09"
2018-07-19,2018083,04,09,18,21,32,33,03,323565026,"04,09,18,21,32,33+03"
2018-07-22,2018084,05,06,08,12,22,24,03,347865554,"05,06,08,12,22,24+03"
2018-07-24,2018085,04,10,25,26,30,33,06,322576362,"04,10,25,26,30,33+06"
2018-07-26,2018086,02,07,17,21,23,26,16,322631262,"02,07,17,21,23,26+16"
2018-07-29,2018087,01,05,10,16,18,31,03,348603358,"01,05,10,16,18,31+03"
2018-07-31,2018088,03,05,12,29,30,32,14,315199378,"03,05,12,29,30,32+14"
2018-08-02,2018089,06,09,12,14,18,27,14,312432712,"06,09,12,14,18,27+14"
2018-08-05,2018090,01,02,04,10,14,23,07,340370390,"01,02,04,10,14,23+07"
2018-08-07,2018091,06,11,13,17,25,32,07,315853082,"06,11,13,17,25,32+07"
2018-08-09,2018092,06,10,16,19,24,33,16,318819890,"06,10,16,19,24,33+16"
2018-08-12,2018093,04,18,20,21,29,33,07,341609166,"04,18,20,21,29,33+07"
2018-08-14,2018094,04,07,16,20,24,30,05,314204036,"04,07,16,20,24,30+05"
2018-08-16,2018095,10,11,12,21,26,33,09,320539494,"10,11,12,21,26,33+09"
2018-08-19,2018096,01,05,09,20,28,32,12,338691852,"01,05,09,20,28,32+12"
2018-08-21,2018097,01,02,17,20,25,28,13,313501772,"01,02,17,20,25,28+13"
2018-08-23,2018098,06,10,11,20,29,32,13,314746902,"06,10,11,20,29,32+13"
2018-08-26,2018099,03,07,08,14,25,32,06,339383254,"03,07,08,14,25,32+06"
2018-08-28,2018100,02,11,14,15,29,33,02,309533260,"02,11,14,15,29,33+02"
2018-08-30,2018101,01,03,14,26,29,33,09,308676480,"01,03,14,26,29,33+09"
2018-09-02,2018102,02,06,11,19,21,28,05,340812198,"02,06,11,19,21,28+05"
2018-09-04,2018103,02,09,15,22,23,24,16,314574584,"02,09,15,22,23,24+16"
2018-09-06,2018104,02,03,06,19,25,29,01,312637426,"02,03,06,19,25,29+01"
2018-09-09,2018105,04,05,13,18,19,25,01,343324268,"04,05,13,18,19,25+01"
2018-09-11,2018106,04,18,19,24,25,26,10,312096980,"04,18,19,24,25,26+10"
2018-09-13,2018107,01,02,05,12,20,22,01,317508712,"01,02,05,12,20,22+01"
2018-09-16,2018108,05,13,18,21,26,30,02,322147946,"05,13,18,21,26,30+02"
2018-09-18,2018109,10,11,18,23,31,33,15,306989720,"10,11,18,23,31,33+15"
2018-09-20,2018110,11,13,16,21,22,23,02,307066624,"11,13,16,21,22,23+02"
2018-09-23,2018111,01,07,14,24,25,28,08,320180512,"01,07,14,24,25,28+08"
2018-09-25,2018112,05,08,18,25,26,31,04,302328982,"05,08,18,25,26,31+04"
2018-09-27,2018113,01,06,09,16,25,26,09,314160394,"01,06,09,16,25,26+09"
2018-09-30,2018114,01,07,15,16,20,27,14,336072030,"01,07,15,16,20,27+14"
2018-10-02,2018115,01,13,19,24,26,29,11,273986534,"01,13,19,24,26,29+11"
2018-10-04,2018116,05,14,17,22,23,28,15,281786404,"05,14,17,22,23,28+15"
2018-10-07,2018117,08,11,15,17,23,25,05,340052040,"08,11,15,17,23,25+05"
2018-10-09,2018118,08,12,21,22,27,31,09,322015414,"08,12,21,22,27,31+09"
2018-10-11,2018119,03,13,14,16,25,27,12,328321394,"03,13,14,16,25,27+12"
2018-10-14,2018120,03,04,18,26,27,33,01,357215818,"03,04,18,26,27,33+01"
2018-10-16,2018121,06,08,14,19,23,25,11,321305376,"06,08,14,19,23,25+11"
2018-10-18,2018122,05,07,20,22,30,32,10,327644802,"05,07,20,22,30,32+10"
2018-10-21,2018123,13,21,24,27,31,32,01,410429482,"13,21,24,27,31,32+01"
2018-10-23,2018124,09,13,14,19,22,25,02,378069006,"09,13,14,19,22,25+02"
2018-10-25,2018125,03,10,11,14,15,32,02,391293382,"03,10,11,14,15,32+02"
2018-10-28,2018126,01,06,08,09,14,22,05,415778246,"01,06,08,09,14,22+05"
2018-10-30,2018127,02,05,06,07,11,15,12,383266268,"02,05,06,07,11,15+12"
2018-11-01,2018128,06,07,08,19,22,23,02,388471822,"06,07,08,19,22,23+02"
2018-11-04,2018129,02,04,06,16,18,19,16,418290398,"02,04,06,16,18,19+16"
2018-11-06,2018130,05,12,17,18,24,28,12,374274632,"05,12,17,18,24,28+12"
2018-11-08,2018131,21,22,24,31,32,33,01,383809176,"21,22,24,31,32,33+01"
2018-11-11,2018132,01,02,09,10,15,22,06,408709916,"01,02,09,10,15,22+06"
2018-11-13,2018133,02,04,11,12,18,32,13,374106026,"02,04,11,12,18,32+13"
2018-11-15,2018134,03,16,18,31,32,33,12,377767366,"03,16,18,31,32,33+12"
2018-11-18,2018135,01,03,06,10,11,29,16,406719454,"01,03,06,10,11,29+16"
2018-11-20,2018136,10,12,15,25,26,27,14,377111910,"10,12,15,25,26,27+14"
2018-11-22,2018137,03,05,11,15,20,23,09,379485292,"03,05,11,15,20,23+09"
2018-11-25,2018138,01,10,25,27,30,32,09,412013682,"01,10,25,27,30,32+09"
2018-11-27,2018139,11,18,20,23,31,32,15,380559364,"11,18,20,23,31,32+15"
2018-11-29,2018140,01,15,20,22,25,28,14,386006162,"01,15,20,22,25,28+14"
2018-12-02,2018141,11,14,16,18,24,33,04,416166816,"11,14,16,18,24,33+04"
2018-12-04,2018142,05,08,10,11,27,28,11,390581690,"05,08,10,11,27,28+11"
2018-12-06,2018143,04,06,15,28,32,33,14,373157016,"04,06,15,28,32,33+14"
2018-12-09,2018144,08,13,17,18,20,27,13,387956028,"08,13,17,18,20,27+13"
2018-12-11,2018145,03,09,13,22,23,25,06,349376292,"03,09,13,22,23,25+06"
2018-12-13,2018146,02,10,11,17,18,29,16,345409226,"02,10,11,17,18,29+16"
2018-12-16,2018147,03,15,17,23,27,30,11,378419434,"03,15,17,23,27,30+11"
2018-12-18,2018148,03,06,18,19,21,31,01,346743178,"03,06,18,19,21,31+01"
2018-12-20,2018149,01,07,08,10,12,24,01,353364860,"01,07,08,10,12,24+01"
2018-12-23,2018150,06,08,15,19,20,31,05,377320206,"06,08,15,19,20,31+05"
2018-12-25,2018151,05,15,19,25,26,29,15,345353380,"05,15,19,25,26,29+15"
2018-12-27,2018152,04,14,16,23,28,29,03,342935808,"04,14,16,23,28,29+03"
2018-12-30,2018153,01,07,17,23,25,31,11,363663410,"01,07,17,23,25,31+11"
2019-01-01,2019001,06,10,13,15,32,33,15,341453440,"06,10,13,15,32,33+15"
2019-01-03,2019002,04,05,06,08,09,18,11,345144344,"04,05,06,08,09,18+11"
2019-01-06,2019003,13,17,20,21,22,27,01,373728002,"13,17,20,21,22,27+01"
2019-01-08,2019004,08,12,16,19,26,32,03,338080388,"08,12,16,19,26,32+03"
2019-01-10,2019005,21,22,26,28,31,32,07,343365078,"21,22,26,28,31,32+07"
2019-01-13,2019006,01,05,10,19,26,28,12,375825296,"01,05,10,19,26,28+12"
2019-01-15,2019007,06,10,14,15,19,23,15,340543166,"06,10,14,15,19,23+15"
2019-01-17,2019008,02,06,09,13,28,32,12,342498692,"02,06,09,13,28,32+12"
2019-01-20,2019009,01,07,10,22,31,32,15,376873348,"01,07,10,22,31,32+15"
2019-01-22,2019010,02,04,05,08,11,30,02,336769874,"02,04,05,08,11,30+02"
